thread_id,customer_text,agent_text
1366404,@AppleSupport is the App Store down? I can’t access from any of my devices.,@438085 We'd be happy to look into this with you. Have you tested on a different network?
1464383,@AppleSupport sharing to Messages sometimes quite laggy. Updated to iOS 11.1 and still experiencing lag before I can share. Other apps unaffected.,@459903 Let's take a closer look at this together. Reach out to us in a DM to get started. https://t.co/GDrqU22YpT
481786,I updated my MACBOOK Pro and now it won't open!!! 😫What the hell happened @115858?!?! It's not old enough to die on me yet!,@229514 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you. https://t.co/GDrqU22YpT
1558842,i am SO annoyed that my “i’s” keeps autocorrecting to I️???? @AppleSupport,@481755 We've received your DM and will continue to work with you there.
2960095,@AppleSupport I think it has happened without headphones but I’ve mainly noticed it when I use headphones and I’m using an iPhone,@816967 Are you using any sort of case with the iPhone? We ask as we want to make sure the volume down button is not getting pressed by accident. Let's dig into this further over DM. Please message us the exact iOS version running there: https://t.co/GDrqU22YpT
1709239,Just fully charged my iphone &amp; it reads 51% @115858 are terrible at declaring their true percentages #ParadisePapers,@517917 Having your iPhone's battery life indicate as accurately as possible is important. What iOS version is on the iPhone currently?
1949290,Why am I seeing this error @115858 ? I am trying to update my #iPhone 6S here https://t.co/TCyzs0FJtV,@579086 We’d like to help get the update completed. Let us know if the steps here help: https://t.co/Ui1yTnOCUz https://t.co/GDrqU22YpT
629723,@AppleSupport yeah. I️ want free apple care for the inconvenience or im returning the phone when I️ go to get it looked at @ 11:40,"@269182 Thanks for reaching out in DM. We've received your message, and are glad to help ensure your iPhone is working 100% as expected and discuss the matter further with you from there."
2403757,Why my iPhone 7+ sometimes blank or crashing on ios. 11 @AppleSupport,@691467 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT
2136676,Welp I️ tried lmao @115858 fix this please,@628549 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1527012,Hey @115858 can we fix this I️ thing?,@127769 We're here to help. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT
2093885,My fucking phone just died at 10% percent and it’s been freezing up ever since the iOS11.1. I hate @115858 but y’all still won’t catch me with an Android,@618690 Thanks for reaching out. Send us a DM using the link below. We'd like some additional details to help. https://t.co/GDrqU22YpT
518303,@239538 @AppleSupport Same with me. WTF!,@239805 We're here to help. DM us some additional details of what's going on and we'll help. https://t.co/GDrqU2kzhr
851250,@AppleSupport Home sharing now doesn’t work at all. Well done Apple.,@322219 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
2748386,@AppleSupport I have 11.0.2. I think I may but I tend to get my gifs from the internet,"@769545 Let's have you update fully, then see if this is resolved. Find how to update here:https://t.co/80YRnjDFDk"
2029123,Since the new iPhone dropped mine been running weird as shit thanks @115858,@600055 We'd like to look into the trouble you're having with your iPhone. DM us with which version of iOS you're updated to. https://t.co/GDrqU22YpT
2425888,Hey @115858 @AppleSupport Why does my letter I️ now appear in a cube with a ? inside of it?? Do you doubt that I️ know who I️ am as a person??? I️ I️ I️ I️ ???,"@696615 We'd love to help!  This issue should be resolved with the 11.1.1 update.  Is your device currently running that version?  If not, please try updating to that (make sure to back up first, just in case) and let us know if the behavior continues."
2205789,"Touch screen is not responding while trying to attend call by swiping. iPhone 6, iOS 11.0.3 @65702 @AppleSupport","@566225 Reach out to us via DM, then we can dig in to this further with you from there. https://t.co/GDrqU22YpT"
817872,"@115858 I upgraded to iOS 11 and now my devices are closing apps in the middle of usage.  WTH??
@AppleSupport",@314797 That's not expected behavior. Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT
2304567,@115858 when y’all fixing this shit with the “I” a nigga can’t even send out a good business message 😒😒,@176395 Thanks for reaching out! This issue has been fixed with the latest iOS 11.1.1 update. You can find out more information here: https://t.co/xXaXeeSRt9 Be sure to back up your iPhone before updating.
2185184,"@AppleSupport Yes, it’s the charger that came with my phone","@639974 And does it fail to be recognized when plugged into multiple sources like a wall outlet, USB port on a computer, etc?"
1002931,@AppleSupport check your dms,@357400 We received your DM and we'll continue from there.
1243384,@AppleSupport Pressssing things I can’t even respond to this bc it keeps opening ur god damn profile,@411694 We are happy to assist you here. Let's continue in DM. https://t.co/GDrqU22YpT
2589702,why does it seem like my camera quality is deteriorating? @AppleSupport,@733568 You've come to the right place. What are you seeing with the camera quality? Let us know to get started.
2633241,@115858 I lost all my music I was sharing on Apple Music. Any recommendations on fixing that? Had a bunch. Still paying. Want them back.,@743494 We'd be happy to assist today. So your music library just emptied itself? In Settings &gt; Music do you have the iCloud Music Library option turned on?
1677808,@115858 please fix the terrible update I️ have to restart my phone 10 times a day,@510325 What kind of issues are you having where you have to restart? We'd love to help out.
2962858,"@AppleSupport The past few days with my iPhone 6s, other people are having the exact same problem with their iPhone 6s too",@817558 What is your current iOS version? You can find it at Settings &gt; General &gt; About. Are you plugged into a wall outlet or a computer?
1015698,"YO @115858 —
Can you please update the new iOS so it stops just turning on my WiFi when I don’t want it on?

ty bb 😘😘",@360316 We may be able to clear this up for you. Here is some helpful information about Wi-Fi in iOS 11. https://t.co/G7BHuQnDS6
1882717,Terrible app launch time on my 6 plus...iOS 11 is the worst update ever installed on my iPhone ... slow and sluggish as hell.. @115858,@561849 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1533785,@115858 fix this stupid question mark,@475669 Let's look into this together. DM us which type of device you're using and we'll go from there: https://t.co/GDrqU22YpT
887183,"@AppleSupport Again, @AppleSupport @115858 is there a way one can go back to a working release of your iOS ? Namely 10.3.3 14G60 ?","@330650 We do not offer a way to downgrade software as updates contain necessary security updates. We're happy to troubleshoot, though."
2488744,Why is it so hard to get in contact with @AppleSupport I just want to drop this computer off! 😡 I don’t want a sit down appointment!,@710727 We'd like to see how we can help. Please DM us and we'll look into this with you there. https://t.co/GDrqU22YpT
2794382,@AppleSupport @436583 Same here on my iPad iOS 11 sucks every build of it. I so wish I could go back to 10.3.3,@144678 We'd be happy to help you with any issues you're having with your iPad. Tell us more about what you're experiencing.
2076388,"@115858 iOS11 broke my phone, it’s ok though, your customer service guy said it works fine on his phone 🙄 #helpful #bellend",@614098 Let's look into this together. What kind of issues have you noticed with your iPhone since updating to iOS 11? DM us here: https://t.co/GDrqU22YpT
177807,My sister was able to unlock my phone using Face ID.... I thought those odds were supposed to be like 1 in a million. Wtf @115858,"@157881 We’d like to learn more about this. Please DM us some details, including which exact version of iOS your using and we’ll take a look. https://t.co/GDrqU22YpT"
2849142,@AppleSupport Are you available after 8 pm? Or should I connect with you earlier,@792301 We're available every day from 5am to 8pm Pacific. Feel free to reach out to us when you have a moment.
156027,"@116333 phones charge port broke and now is making me miss an amazing job opportunity I could have had, thanks Apple",@151823 We'd like to help out with this. Send us a DM to get started: https://t.co/GDrqU22YpT
1751495,@AppleSupport It gets really hot even when I’m not on it. Also my FaceTime act dumb 🤦🏽‍♀️,@527722 Got it. Which iOS version is currently installed on your iPhone? You can find it in Settings &gt; General &gt; About.
2838661,@AppleSupport MacBook Air wireless goes up and down for no apparent reason.  Please fix this.,@790006 We'd like to look into this with you. Are you seeing this issue in multiple locations or just using one wireless access point?
1834637,"New #iPhone update has destroyed my ability to get voicemail, to even make calls. Can't you get it right @115858 @AppleSupport @2531","@550257 You need to be able to receive voicemail and make calls; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT"
795800,@AppleSupport Since I went in and selected “Bluetooth” the reminder hasn’t triggered again. Any clue why the time display disappears from lock screen?,"@309744 Let us know via DM which version of iOS 11 is installed on your device, then we can work together on resolving this. https://t.co/GDrqU22YpT"
2422517,@AppleSupport Using the instructions at https://t.co/oiirI0WMYJ I do not see a “Purchase History” button. How do I see my purchase history without using iTunes? I have tried signing out and back in already. https://t.co/TpGmEiXvtO,"@695785 Thanks for reaching out to us. We are always happy to help. To clarify, are you trying to download previous iTunes purchases, or just trying to see what you ordered?"
1643943,@115858 needs to get their shit together. every time i type the letter i️ it comes up an A with a box + question mark. piss off and me type what i️ want. shit is mad annoying,@502413 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2332398,@AppleSupport  my iphone 7 plus restarted automatically several times. Today it happens in 10times pls help,@652849 We've got your back. How were you using your iPhone when this happened? Please reply in DM. https://t.co/GDrqU22YpT
1028543,@AppleSupport iphone 7,@363360 Thanks for clarifying. Let's meet up in DM and see what we can do. https://t.co/GDrqU22YpT
955064,This new @115858 #iphone software update is so annoying for  @4305 my notifications don’t appear unless I go into it! 😒,@346600 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
1738750,@AppleSupport My iPhone 7 is making a quiet ringing noise. I can hear it when I put the phone up to my ears. I haven’t had any other issues,@406104 We can assist you. We recommend restarting your device if you haven't done so. Let us know if the sound persists.
944332,"@AppleSupport i have problem with my icloud, i forget my old number, and i can't get my last back up, help me","@343912 Hey there. We've received your DM, and look forward to working together with you there. Be on the look out for our response."
1936053,@AppleSupport second time my earbuds broke https://t.co/z9sq2rfsqa,@576003 We’d love to chat with you. DM us what country you’re in so we can get you the best options. We’ll start there. https://t.co/GDrqU22YpT
2015949,@115858 fix this 🤢 https://t.co/6JHlM0uODC,@596140 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
1450148,"@AppleSupport hi, the volume down button on my iphone 7 is stuck and doesn’t work what should i do","@456505 Thanks for reaching out to us, we're here for you. Please follow the steps in this support article: https://t.co/45AlFnF6Ae"
2150253,to add to my whole day my effing “i” keeps on doing this I️ @AppleSupport,@623592 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ
2191181,@AppleSupport can you tell me where Facebook &amp; Twitter has gone in my settings 🤷🏻‍♀️ need to put password in for Facebook https://t.co/RSHqEexEgO,@599912 Let's work together in DM to investigate what's going on with your iPhone. https://t.co/GDrqU22YpT
1900145,@115858 hate that my flashlight doesn’t work under 20% and the new update is sucking the life out of my battery. Plz fix this!  #scaredtobuyX,@566254 We'd like to look into this. Do you use Low Power Mode? Does the flashlight work properly otherwise?
975106,@115858 #IOS11 = 👎🏼👎🏼 seriously. My phone never had this many issues before.,@351244 Tell us a bit about the issues you're experiencing in a DM. We'd like to know more to assist. https://t.co/GDrqU22YpT
2634973,Yo @115858 fix a nigga capital I bruh wtf is wrong wit y’all?,@743881 There's an update out now that fixes this issue. Make sure you have a recent backup and update to 11.1.2.
1898089,@513239 @AppleSupport Had full battery when I got to the airport at 10am. I’m now at 10% #ridiculous,"@373368 That doesn’t sound like normal behavior. We’d like to look into this, please send us a DM. We'll assist you there: https://t.co/GDrqU22YpT"
2199212,@AppleSupport are you fixing the battery Issue for iOS?? I can’t keep charging my phone 3-4 times per day even on low power mode,@643229 We always want you to have your devices working as they should. Let's continue in DM. https://t.co/GDrqU22YpT
2278512,@AppleSupport others,@662502 Excellent. That just means they are still affected by the issue or haven't yet updated but your device should be fine. Let us know if you experience the issue yourself while typing and we can work more from there.
2739488,@AppleSupport I wont DM you and take the situation in private and not let the ppl know that the issue wasnt actually resolved. The support team asked me to go and buy a USB-C converter/cable and use it to solve the issue. Very practical of you @115858.,"@767534 We would be happy to continue working together, however, we'll need to do so in DM. Feel free to reach out to us at the link below, we're eager to hear from you. https://t.co/GDrqU22YpT"
2518207,@AppleSupport why can’t I use my Apple Watch without unlocking my iPhone. Apple Watch says Device Locked unlock iPhone to use Apple Watch.,"@717319 Thanks so much for reaching out to us today. We'd be happy to look into what's going on with your Apple Watch. To start, in the Apple Watch app on the paired iPhone, tap the My Watch tab, then tap Passcode &gt; do you have Unlock with iPhone enabled?"
1247843,Anyone else finds #iphone8plus is heating a lot after 10mins phone conversations @115858 @AppleSupport,@261970 We want to make sure your iPhone is running properly.  Please send us a DM so we can take a closer look. https://t.co/GDrqU22YpT
1522631,Yo why is my iPhone doing this I️? @AppleSupport,@473145 We'd like to help.  Which iOS version are you using?  Let's meet in DM to continue. https://t.co/GDrqU22YpT
747775,@AppleSupport Mac has been so much slower since upgrading to the new OS #HighSierra Really wish I hadn't bothered upgrading!!!,@298751 We're glad you contacted us about this. Are you using a specific app or feature when this occurs?
58826,@AppleSupport why can’t I️ say I️ when I️ text.,@129394 We've received your DM as well. We're on our way there to begin assisting. Please await our response. https://t.co/GDrqU22YpT
1974015,@115858 And...nothing. I’ve “Sent” and cancelled several times. I’ve waited a day to see if it appeared and tried to repost. Frustrating as fuck. 7/,@584602 Thank you for bringing this to our attention. Please send us a DM including which iOS version this is happening on. https://t.co/GDrqU22YpT
2436460,wanneer je net hebt gedoucht en/of iets hebt gevingerd herkent m'n vingerafdrukscannerding m'n vinger niet fix da ff @115858,@698998 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1183873,Hey @115858 mind fixing the glitch in everyone’s phone so i can actually use “i” without it using a bunch of symbols? Thanks,@398380 We would like to offer some guidance with this. Please review: https://t.co/xXaXeeSRt9 DM us if you have any questions. https://t.co/GDrqU22YpT
2009791,The new @115858 iOS update is killing my battery. I’ve never charged my phone this much.,"@594296 Hey there! We'd be happy to look into this with you. Shoot us a DM when you have a chance, and we'll take it from there. https://t.co/GDrqU22YpT"
145295,@AppleSupport Can a girl get a date? Been trying for 5 weeks (!) to get an appointment at #applestoreamsterdam 😡,"@148936 We'd like to see how we can help with this. Send us a DM with more information about what's going on, and we'll get started. https://t.co/GDrqU22YpT"
566793,@AppleSupport It worked thanks. https://t.co/5a0huOIyiV,@252886 Awesome! Let us know if you ever need support in the future.
1617191,@115858 @AppleSupport @115948 like??? what the heck. should i just cancel it orrr?,"@265887 We'd like to look into what's going on. To make sure we understand, is Apple Music just opening to a black screen?"
872498,@AppleSupport No. If it’s plugged in it’s because I’m home and connected to WiFi. But when I leave the house I turn it off and it comes back on constantly,@139842 Is the phone being kept in a pocket or other location?  Nothing pressing the buttons when this occurs?
720688,"@AppleSupport phone worked perfect b4 update, now freezes, bad battery, keyboard choppy, podcast freeze, um, ready to buy android. Help?",@292488 We can help. Please meet us in DM and provide us with your software version. Click here: https://t.co/GDrqU22YpT
2006916,@115858 please fix this 👉🏾 I️,@593458 We'd be happy to look at this with you. Check out our article here: https://t.co/xU1AGIa4ME DM us any other questions. https://t.co/GDrqU2kzhr
2961414,@AppleSupport Yeah that doesn’t help me any,"@817252 Thanks for checking out that article. Next, can you let us know which iOS version you're using. This can be found in Settings &gt; General &gt; About."
858408,@AppleSupport new iOS update made my phone extremely laggy!!!! Stop releasing faulty updates and get ur stuff together Apple! #frustrated,"@323838 We'd like to help. Can you tell us which iPhone you're using, and which version of iOS 11 you have installed?"
1393438,"@AppleSupport I know how to use it, the problem is that it toggles itself on and off even if I go into the settings and toggle it off.","@444069 Thank you for letting us know. Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT"
1679251,@AppleSupport Yes this was issue in 11.0.2 and also 11.1 now. Mostly it occurs. Not able to even cut phone call .,@207297 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT
1434271,"@applesupport FIX iOS! iPhone 6:apps crashing, freezing, connections not working, total shut downs, battery sucking. UX suuuucks #900$phone!","@453008 We know how much we rely on our iPhone, and we'd love to help. Can you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT"
939151,@AppleSupport Just says message not delivered/failed to send,@342628 It could be a size issue. Does it happen with iPhone and non iPhone users?
961691,@AppleSupport 11.0.3 f’d my phone #FIXIT #morons #revert,"@550270 We'd like to see if we can help with your iPhone. Send us a DM with more information, and we'll go from there. https://t.co/GDrqU22YpT"
1131398,@AppleSupport I have an Apple/mac/iPhone so I don’t have to know stuff like that. It’s the calendar that appears on my phone. Would a screenshot help?,@386629 No worries. Let's move to DM so that we can take a closer look. https://t.co/GDrqU22YpT
1716659,@115858 I️ just updated. Why is “I️” still an issue. I️,@519840 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1735921,@AppleSupport TELL ME WHY I️ TYPE THE LETTER I️ &amp; OT TURNS INTO I️,@524107 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2112860,@115858 still ain’t fixed I️ yet huh? Yeah they trolling.,@585631  Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2024868,"So, @115858 y’all not gonna fix this 👉🏿 I️",@145134 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2376066,"My apps keep going blank since I upgraded to iOS 11. Awesome?

@AppleSupport","@447005 We'd love to help. Can you DM us your complete software version from Settings&gt;General&gt;About, next to version? https://t.co/GDrqU22YpT"
797591,@AppleSupport 11.0.3,"@310154 Have you noticed if there are specific times Do Not Disturbed is enabled? An example is, when you are or have been driving."
682028,Can you please fucking fix the stupid I️ bullshit WHAT THE FU @115858,@282765 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1528742,dear @AppleSupport why can’t i️ use the letter i️ when on facebook and snapchat and wherever else i️ keep getting this mess up? https://t.co/TG7qw5SIkj,@474621 Thanks for contacting us. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
246498,@AppleSupport I updated ios to 11.0.2 and this is...what?! https://t.co/jPX8seMpCn,"@174548 That's not expected! What kind of iPhone do you have? Does restarting help? DM us, and we'll find a solution together. https://t.co/GDrqU22YpT"
1864516,Hey @115858 why do my calendar events keep disappearing? I blinked and they’re gone and I can’t recover them. You suck.,"@557052 We depend on our calendars to keep us up to date, and we want to get this solved for you. Could you join us in DM to start? https://t.co/GDrqU22YpT"
1715237,I’ve been bitten by the @115858 bug 🍏 🐛 😔 I️ I️ I️,@519472 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1770140,@AppleSupport Yeah and the headers in topics,@532164 Thanks for clarifying. We’d like to look into this further. Send us a DM to get started. Let us know which iPhone you’re using. https://t.co/GDrqU22YpT
107371,MY APPLE MUSIC STILL ISNT WORKING! I AM NOT PAYING FOR A BLACK SCREEN @AppleSupport,"@139846 Let's get you listening to your music again. What kind of device are you trying to connect to Apple Music with, and how are you connecting?"
1757895,@AppleSupport if this I️ shit keeps happening I️ will switch over to Samsung y’all playing too many fucking games.,@529240 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1332285,"Hilfe, @AppleSupport mein iphone6 verliert die Energie zu schnell seit Update... 😂😂😂",@430803 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1795651,I finally updated my iPhone &amp; now I cannot find my podcast queue &amp; how to adjust it. Help please. @115858 https://t.co/3gWWTYd710,@539566 Hi there. We'd love to help. Please take a look at the following article: https://t.co/gQVExEKnrj
2597950,@AppleSupport @AppleSupport it’s taking 3 hours for this iOS update to download!! What did I do?,@735538 That could be due to your internet connection. Do you have iTunes downloaded to a computer?
617312,@115858 please fix my beloved siri!! It won’t listen to me anymore!!!!!,@266460 Thanks for reaching out. We want to be sure you can use Siri as you'd expect to! Can you tell us which device you're using with Siri? Which iOS or macOS version are you running currently?
2143954,What is up with the I️ @115858 when is a fix coming,@630347 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1097741,@AppleSupport Ipad w IOS 11.0.3 in need of way too frequent recharging. Any help ..?,@379043 We're here to the rescue. About how long is your iPad lasting on a full charge?
403578,Not happy @115858 updated my phone the other day and it has messed it right up!! Keeps freezing and going blank. My volume doesn’t work! Not convenient #sortitout,@211522 We're happy to help. DM us at the link below for further assistance. https://t.co/GDrqU22YpT
1005222,@AppleSupport Thanks! That's helpful for emails &amp; iMessages and I will forward them on in future. Unfortunately this one was an SMS from a blocked number.,"@357924 OK. For this, we would recommend reaching out to your carrier."
894893,@AppleSupport how do I put iOS 10 back on my phone temporarily?,"@332479 Thanks for reaching out. While we cannot help you revert back to iOS 10, we can help you troubleshoot your device running iOS 11"
234621,.@AppleSupport since the update to #iOS11 my #iPhone 6s’ touch screen has been becoming unresponsive at times. Other times it seems as if the calibration is off. Happens 3-4 times per day and requires a reset to temp. fix it each time. @115858,"@171864 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT"
328069,@AppleSupport I’m currently running on 11.0.2 and I have an iPhone 7 Plus and haven’t had any issues with my battery until the iOS 11 update,@194212 Let's take a deeper look at what's going on with your iPhone battery in DM. https://t.co/GDrqU22YpT
1953063,"@ATT @AppleSupport having problems with my iPhone, always freezing, always restarting itself, shutting off. Help please!!!",@356534 We'll be happy to help in any way we can. Does the freezing and restarting happen when you are using a particular app?
880061,my speaker on my iPhone 8 is still clicking fix this @AppleSupport,@328932 We'd like to help with this speaker issue. Does this happen with any particular app? When did it start?
1301294,Does anyone know how to fix the @AppleSupport #ios11 issue where I make calls and press speaker and the speaker does not work?!?? @115858,"@424127 We're here to help. To isolate the root of the cause, does the same behavior occur when listening to Voicemail via speaker?"
2282244,@115858 please fix last iOS update it's ruining my life,"@663354 We'll be glad to help. What are you experiencing? Which iOS version is installed? To find, tap Settings &gt; General &gt; About and provide us with what is next to Version."
2079103,"Unless Im doing something wrong, Notifications doesnt dropdown in Reachability anymore 😞@AppleSupport @115858",@614895 What happens when you try to use that? Go ahead and DM us what you're seeing and we'll look into it further with you. https://t.co/GDrqU22YpT
402664,Ermmm @AppleSupport why have my pictures just randomly deleted,@211257 We're happy to point you in the right direction. Reach out to our App experts at the following link: https://t.co/IBIY3vMgPj
2179112,"@AppleSupport All my apps are lagging, at least once per day no buttons will work and will stay on same page for 4-5 mins, when calling someone I can’t hear them and they can’t hear me...etc. It’s not like I have an old phone, it’s the 7 Plus.",@638627 DM us and we'll get a closer look at what's going on and what we can do from here. https://t.co/GDrqU22YpT
123084,@AppleSupport Yes. IPhone /6S Plus syncs the same. I deleted quite a few emails from the MacBook Pro (approx 150) but no change on the 6S+/iPad,"@143490 Is it one particular email account, or is it happening with multiple email accounts?"
455001,"@115858 in Monterey is trying to BS me saying they don’t replace charger wires for free. Tf, yeah you do. I’m under warranty",@223003 We'd like to help. Could you Direct Message us and let us know the country you're located in? https://t.co/GDrqU22YpT
2000774,@AppleSupport @115858 Ordered my X 15 mins into pre-order.  Seeing ppl who ordered same model AFTER me getting delivery dates moved up.  WHY?,@591618 Thank you for your interest in our products. Please DM us the country you're in and we can go from there. https://t.co/GDrqU22YpT
2005080,Updated my phone and still seeing black boxed 🙄 annoying af @115858,"@592933 We can partner with you and look into this. DM us the iOS version your iPhone is on currently, and we’ll get started. https://t.co/GDrqU22YpT"
284946,@115858 IOS 11 has been the worst update yet. Woke up with 100% battery and within twenty minutes it dropped to 80% on iPhone 7,@183887 Let's help with your battery! Which iOS 11 version is installed under Settngs &gt; General &gt; About. When did this first start?
245106,@AppleSupport no i dont,@174192 Were these photos taken with your device or were they obtained through other sources? Send us a DM to continue. https://t.co/GDrqU22YpT
1409128,@AppleSupport Yes I can!,"@447533 Alright, thanks! Join us in DM with your iPhone and Apple Watch models. We can continue to troubleshoot there. https://t.co/GDrqU22YpT"
188298,"@AppleSupport i bought a new i phone6 and when I am activating it this following message appeared ""sim card not support "" what to do",@160183 We want you to be able to use your new iPhone. Let's start here: https://t.co/ywHIZGN4Ac
2480969,@708907 @AppleSupport Same here. Going to have to call Apple in the morning.,@708906 Our Sales Support team can assist in looking into this for you. Reach them at the 800 number here: https://t.co/8yjRd1Xo0i
871238,"Pinche actualización de @115858 Se acaba la batería + rápido, la pantalla no identifica bien y el dispositivo d wifi con problemas d conexión",@326844 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1081512,I can update my apps keeps saying can’t download my WiFi is fine get it sorted! @AppleSupport,@375121 We'd be happy to assist. Can you DM us the device and version of OS we are working with? https://t.co/GDrqU22YpT
2237349,Every time I use #missioncontrol in #HighSierra this #error ([ERROR] - Unknown CGXDisplayDevice: 0x41dc9d00) shows up in console. Any solution @AppleSupport. Normal? https://t.co/Rwk6m8a43k,"@652427 We'd be happy to look into what's causing that error. So we're on the same page, can you tell us which Mac you're using?"
1471889,@AppleSupport IOS 11 update phone is now a brick. No restore NO update just a brick with an Apple logo,@461663 We'd love to help. What iOS 11 version are you on?
498628,"@AppleSupport my iPhone keep restarting, what do I do?!",@234037 We want to help. Reach out via DM using the link below and let us know what version of iOS you have installed. You can check by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT
633834,@AppleSupport Fix the glitches of the phones,"@804166 We'd love to help with any unexpected behavior you're seeing. Please let us know exactly what's going on with your device, including which iPhone model and version of the iOS software you're using."
2147680,@115858 y’all better fix these boxes it’s driving me crazy,@631273 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1639018,@AppleSupport I need help!! Check ur dms please.,@501174 We're here for you. We've received your DM. Keep an eye out for an update from us shortly.
2472866,@115858 @AppleSupport Pages is not working well with new updates on ipad. Null warning messages from trying to start a new document. No way to easily see just my normal folders of docs instead of every individual file I’ve worked on recently.,@707119 Thanks for reaching out. We’d like to get you in touch with an expert from our apps &amp; software team so they can assist further with your Pages for iOS issues. Use this link to get connected with them: https://t.co/IBIY3vMgPj
1338080,@AppleSupport I got a reservation number for the new iPhone x. Does that mean I get the phone as promised with the delivery date that it showed? Also it says I will get an email to complete my order. When should I expect it?,@392522 We want to get you to the right place. Reach out to our Online Sales department for information: https://t.co/8yjRd1Xo0i
2599847,Less than ideal: unable to type the letter “eye” in iPhone w/o it autocorrecting to funky characters: I️ .  Anyone find a fix?@AppleSupport,@735979 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
870235,"@AppleSupport Thx for your offer.
As a longtime Mac User + former local, professional Supporter (aka @73669) I have built my own trusted Network.",@326626 Click here to connect with us in DM and provide us with the details. We'll continue there: https://t.co/GDrqU22YpT
154453,@AppleSupport No I don’t. I’ve restarted my phone 3 times and it even freezes during that process and I have to wait until the sos slider comes up before I can switch it off.,@151396 Thanks. DM us more details on what part of the update process it's on when it becomes unresponsive and we'll continue working with you there. https://t.co/GDrqU22YpT
2015098,@AppleSupport my I phone 7 hotspot is not connecting to any device &amp; my laptop,@138196 We want to help you connect to Personal Hotspot. Start here: https://t.co/yd3Mwwoz3p - Tell us more about what's happened. https://t.co/GDrqU22YpT
1922007,@AppleSupport nah but dead serious this update is trash my phone wasn’t doing this before I updated today lose 15% in less than 10 mins🤷🏽‍♂️,@284018 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
1911908,"@AppleSupport hi, iPod nano bought last year, is it compatible with wireless headphones? Thanks",@569524 We can for sure check that out for you. Please join us in DM where we'll be able to gather some additional details. https://t.co/GDrqU22YpT
1679164,Yo @AppleSupport fix the autocorrect “i” so I️ don’t have to see I️ every time I️ attempt to type it,@510672 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1418622,@AppleSupport HELLO,"@449738 We'd like to help any way we can. What's happening, exactly? Also, which model and iOS version do you have?"
1335339,@AppleSupport song title didn’t show up and i can’t control music from control centre after i updated to #ios1103. Also apps keep freezing. https://t.co/IkSfme8BFj,@431509 We'd like to look into this with you. Reach out via DM using the link below. https://t.co/GDrqU22YpT
556928,I haven't been able to connect to the @118936 for almost two days now.  @AppleSupport,@250045 We'll do everything we can to assist. What device are you trying to connect to the App Store with? Do you recieve an error message?
